scenario,region,tenor,2025,2030,2035,2040,2045
Low demand,TUR,1D,-38.12267188024585,-45.21579467861178,-51.54587771634476,-55.485299295028035,-56.59432042194641
Low demand,TUR,1M,-38.061290106491455,-45.14299218229657,-51.4628830769896,-55.39596174547955,-56.50319722410666
Low demand,TUR,3M,-37.93477085509125,-44.992932697689255,-51.2918156900571,-55.21182044099346,-56.31537536640003
Low demand,TUR,6M,-37.74604221674386,-44.76908911746236,-51.03663464334595,-54.93713704479441,-56.03520169271363
Low demand,TUR,1Y,-37.372331360088424,-44.32584543777535,-50.53133810539754,-54.39322294568655,-55.4804160251939
Low demand,TUR,5Y,-34.55423342543048,-40.98341083618227,-46.72097213763775,-50.2916476983278,-51.29685989892197
Low demand,TUR,10Y,-31.42242348993277,-37.26889482689704,-42.48643442021064,-45.73348314595612,-46.64758831725103
Low demand,TUR,20Y,-26.24275192512793,-31.125491061480037,-35.48297154832821,-38.19477683686179,-38.95820093276115
Low demand,RASIA,1D,-38.53931274433187,-43.64327996833579,-51.271188617627224,-55.19284708072765,-56.5318509432746
Low demand,RASIA,1M,-38.47726013209751,-43.57300939692014,-51.18863625850266,-55.10398041201639,-56.44082832829584
Low demand,RASIA,3M,-38.349358157828554,-43.428168680414515,-51.01848049338006,-54.92080968050955,-56.25321379057196
Low demand,RASIA,6M,-38.15856691318731,-43.21210993124521,-50.764659311993476,-54.64757408703429,-55.97334937589251
Low demand,RASIA,1Y,-37.78077178839021,-42.78428137831864,-50.262055510239364,-54.10652685328887,-55.41917608733883
Low demand,RASIA,5Y,-34.93187499571248,-39.55808995273297,-46.471995065245686,-50.02657021082998,-51.240237819683365
Low demand,RASIA,10Y,-31.765837658689033,-35.972757365030276,-42.26002329102525,-45.49243085672565,-46.596098158843795
Low demand,RASIA,20Y,-26.52955771021106,-30.043008868993134,-35.29388202446625,-37.993459601439575,-38.91519841088057
Low demand,LAM,1D,-36.67706097900465,-40.39562190573304,-48.70821590918901,-52.27226833219552,-53.346466928314705
Low demand,LAM,1M,-36.61800680079644,-40.330580427730794,-48.629790223331796,-52.18810412254949,-53.260573138554214
Low demand,LAM,3M,-36.49628515669971,-40.196517845249325,-48.46814029928584,-52.014626033732554,-53.08353006345659
Low demand,LAM,6M,-36.31471310427653,-39.996536827617255,-48.22700727236295,-51.755848945477716,-52.819435088800795
Low demand,LAM,1Y,-35.95517335530185,-39.60054458145617,-47.74952790914409,-51.24343170884981,-52.29648764382772
Low demand,LAM,5Y,-33.243937633972095,-36.61442600562892,-44.148927114799314,-47.37936961242637,-48.35301881393488
Low demand,LAM,10Y,-30.230885864155752,-33.29589129136775,-40.14750572954194,-43.08515828778412,-43.97056116053079
Low demand,LAM,20Y,-25.247627334157404,-27.80739733729752,-33.5295918091923,-35.983001787352194,-36.722454870935344
Low demand,MEA,1D,-42.93600679428947,-50.92470101855709,-58.05401475528267,-62.490824226540155,-63.73986938239799
Low demand,MEA,1M,-42.86687501194109,-50.84270654329443,-57.960541285992875,-62.3902069968127,-63.637241050001585
Low demand,MEA,3M,-42.7243815514934,-50.673700680565645,-57.76787508172766,-62.182816173699365,-63.42570497026561
Low demand,MEA,6M,-42.51182420179306,-50.42159480740778,-57.48047510121788,-61.87345149426323,-63.11015681575092
Low demand,MEA,1Y,-42.09092894212025,-49.92238757181975,-56.91138026823671,-61.260863280924866,-62.485324399365524
Low demand,MEA,5Y,-38.917020448782345,-46.157940126628155,-52.61992085546566,-56.641426761861304,-57.77355616795309
Low demand,MEA,10Y,-35.38979095418256,-41.9744326035154,-47.85073414218241,-51.507752375005666,-52.53727165866719
Low demand,MEA,20Y,-29.556138627890935,-35.05536809931185,-39.96302022760464,-43.0172156591059,-43.87702900774594
Low demand,AFR,1D,-46.88615969080969,-52.116355917130655,-62.84522929567058,-66.79264297258729,-68.70184472661529
Low demand,AFR,1M,-46.81066771964371,-52.03244274394443,-62.744041434067185,-66.68509933261682,-68.59122705787567
Low demand,AFR,3M,-46.65506472718436,-51.85948208795854,-62.535474432532254,-66.46343188982901,-68.36322347009123
Low demand,AFR,6M,-46.422951901945325,-51.60147685373033,-62.224355248943574,-66.1327707913772,-68.02311075060668
Low demand,AFR,1Y,-45.963333883607646,-51.090588003212936,-61.608292855663045,-65.47801249159232,-67.3496368312748
Low demand,AFR,5Y,-42.49742283194342,-47.2380512389137,-56.96265806286658,-60.540577628614415,-62.27107026753959
Low demand,AFR,10Y,-38.645684915506926,-42.956648251842886,-51.799868998000434,-55.05350517113295,-56.62715526132709
Low demand,AFR,20Y,-32.275331103574175,-35.87567534277749,-43.2611797846901,-45.97848664593505,-47.292736291483585
Low demand,ROW,1D,-33.2195092040107,-37.27107951511299,-44.282850802225894,-47.42206790489168,-48.70107538943695
Low demand,ROW,1M,-33.166022071613526,-37.21106890049592,-44.21155045009737,-47.345713061447135,-48.62266120061671
Low demand,ROW,3M,-33.0557751442844,-37.087375863083885,-44.06458716402539,-47.18833152874597,-48.46103497410215
Low demand,ROW,6M,-32.89131991516678,-36.902863085261785,-43.845362179997565,-46.95356565684114,-48.21993729676268
Low demand,ROW,1Y,-32.565674029660606,-36.53750026132805,-43.41126400974262,-46.48869421034915,-47.74252793099211
Low demand,ROW,5Y,-30.110026886872532,-33.782353598629484,-40.13779433325902,-42.983167839065814,-44.142454976984155
Low demand,ROW,10Y,-27.381015937579974,-30.72050270059103,-36.49992045730866,-39.087404606810715,-40.141620191500635
Low demand,ROW,20Y,-22.86752990068058,-25.656535742544598,-30.48327440927449,-32.644237731130865,-33.52467644310625
Nationally Determined Contributions (NDCs),EU27,1D,-28.715500215170298,-29.570112693722677,-38.339146937259585,-43.5799664534672,-46.92249075487127
Nationally Determined Contributions (NDCs),EU27,1M,-28.669265041964483,-29.522501498658503,-38.277416614405205,-43.50979782390541,-46.8469402866209
Nationally Determined Contributions (NDCs),EU27,3M,-28.57396575123747,-29.42436597097089,-38.15017893848726,-43.36516722851957,-46.691216720791395
Nationally Determined Contributions (NDCs),EU27,6M,-28.431807896402503,-29.27797730435288,-37.96037862701909,-43.149421916810454,-46.45892403637901
Nationally Determined Contributions (NDCs),EU27,1Y,-28.150314138084333,-28.988105907592384,-37.5845456977226,-42.722214016810675,-45.99894987004845
Nationally Determined Contributions (NDCs),EU27,5Y,-26.02761161337034,-26.80222885858726,-34.75044552919732,-39.50070284254756,-42.53035315939061
Nationally Determined Contributions (NDCs),EU27,10Y,-23.668608835203127,-24.373018938073404,-31.600851983556204,-35.92057151396804,-38.67563061512549
Nationally Determined Contributions (NDCs),EU27,20Y,-19.767075899608013,-20.355371057335145,-26.391768269969514,-29.99942533241879,-32.3003405547569
Nationally Determined Contributions (NDCs),CHN,1D,-39.21996104290815,-44.323785652206816,-52.467141923168654,-59.621382231791344,-64.16095245328458
Nationally Determined Contributions (NDCs),CHN,1M,-39.156812510639625,-44.25241939038266,-52.38266394520362,-59.52538512522515,-64.05764612995746
Nationally Determined Contributions (NDCs),CHN,3M,-39.02665164136264,-44.1053202521702,-52.20853912152703,-59.32751723519091,-63.84471258482155
Nationally Determined Contributions (NDCs),CHN,6M,-38.83249080534051,-43.88589261764291,-51.94879729954131,-59.03235790532175,-63.52707983259427
Nationally Determined Contributions (NDCs),CHN,1Y,-38.448023386965964,-43.451393169169535,-51.43446974621654,-58.44789840314374,-62.898119601777644
Nationally Determined Contributions (NDCs),CHN,5Y,-35.548811821743655,-40.174897513380266,-47.55600223597621,-54.040576307340544,-58.155224136258624
Nationally Determined Contributions (NDCs),CHN,10Y,-32.32685864779364,-36.53366080467041,-43.24578188000759,-49.14262902210879,-52.88434729437822
Nationally Determined Contributions (NDCs),CHN,20Y,-26.99810001238514,-30.511452998553757,-36.117148190330745,-41.04195918526055,-44.16689270365529
Nationally Determined Contributions (NDCs),USA,1D,-26.66098738675683,-30.12620637778271,-35.83978316419428,-40.70640636287914,-43.80779936895575
Nationally Determined Contributions (NDCs),USA,1M,-26.618060209433494,-30.07769980957133,-35.78207709709328,-40.64086448707438,-43.737263902869046
Nationally Determined Contributions (NDCs),USA,3M,-26.52957931343652,-29.977718751307147,-35.663134160708246,-40.50577049165868,-43.59187718918169
Nationally Determined Contributions (NDCs),USA,6M,-26.397592451070064,-29.828577108609284,-35.48570710374614,-40.30425091640397,-43.37500397657292
Nationally Determined Contributions (NDCs),USA,1Y,-26.136238775050636,-29.533254408548128,-35.13437506409504,-39.90521209664279,-42.94556266454239
Nationally Determined Contributions (NDCs),USA,5Y,-24.16540961264104,-27.306269892903504,-32.48503245686976,-36.896119762849196,-39.707209662649724
Nationally Determined Contributions (NDCs),USA,10Y,-21.975186811618265,-24.8313764030355,-29.540763772022707,-33.552053840971055,-36.10836166618811
Nationally Determined Contributions (NDCs),USA,20Y,-18.352797523412,-20.738172888323273,-24.67126495180646,-28.021334058120516,-30.156260160269422
Nationally Determined Contributions (NDCs),GBR,1D,-23.334629119502168,-25.07147187352194,-31.250019141148044,-35.509084789561165,-38.224494474248004
Nationally Determined Contributions (NDCs),GBR,1M,-23.297057751740873,-25.031103994296046,-31.19970310845317,-35.45191118390138,-38.162948754707024
Nationally Determined Contributions (NDCs),GBR,3M,-23.219616175316876,-24.947898287652407,-31.095992407366946,-35.33406574957311,-38.03609158055027
Nationally Determined Contributions (NDCs),GBR,6M,-23.104096654704602,-24.82378041986711,-30.941287260273235,-35.15827583531034,-37.84685886317139
Nationally Determined Contributions (NDCs),GBR,1Y,-22.875350771798512,-24.578008526939485,-30.634947991598082,-34.81018558241719,-37.47214985483994
Nationally Determined Contributions (NDCs),GBR,5Y,-21.150412122843196,-22.72467927112157,-28.324889172102704,-32.18528880651968,-34.64652500699081
Nationally Determined Contributions (NDCs),GBR,10Y,-19.233452484044136,-20.66503652211126,-25.757673507414356,-29.268187274556933,-31.50635025874975
Nationally Determined Contributions (NDCs),GBR,20Y,-16.063010619286445,-17.258612377470524,-21.51177919933766,-24.44361995790883,-26.31284420730493
Nationally Determined Contributions (NDCs),CHE,1D,-25.27708621185175,-26.7804489567736,-33.81689790053939,-38.43039435713639,-41.37212497142831
Nationally Determined Contributions (NDCs),CHE,1M,-25.236387270499996,-26.737329432935674,-33.76244890539742,-38.368517115710816,-41.30551121406336
Nationally Determined Contributions (NDCs),CHE,3M,-25.15249918324452,-26.6484520749998,-33.65021940006544,-38.24097661329395,-41.168207871405116
Nationally Determined Contributions (NDCs),CHE,6M,-25.027363408996113,-26.51587381076322,-33.482806761361886,-38.050724575846026,-40.963392615120796
Nationally Determined Contributions (NDCs),CHE,1Y,-24.779575909430026,-26.25334907082129,-33.151304763717576,-37.67399716172547,-40.557827855302904
Nationally Determined Contributions (NDCs),CHE,5Y,-22.91104726402044,-24.273689089711663,-30.651497551111632,-34.83315181630636,-37.499524379076554
Nationally Determined Contributions (NDCs),CHE,10Y,-20.834513122148557,-22.073652419056035,-27.87341061205058,-31.67606221747526,-34.100769107012006
Nationally Determined Contributions (NDCs),CHE,20Y,-17.400152458658656,-18.435032062386192,-23.278758248345305,-26.45458085066053,-28.479599112337507
Nationally Determined Contributions (NDCs),RUS,1D,-29.530765504309723,-33.89925132230818,-39.745929987851916,-45.136547303981494,-48.57137942447191
Nationally Determined Contributions (NDCs),RUS,1M,-29.483217662629748,-33.84466972892864,-39.681934586641944,-45.0638724048199,-48.49317406068898
Nationally Determined Contributions (NDCs),RUS,3M,-29.385212718049345,-33.73216691396859,-39.55002816297719,-44.91407592167652,-48.331978261413326
Nationally Determined Contributions (NDCs),RUS,6M,-29.239018842119247,-33.564346579571456,-39.353263485254146,-44.69062466046528,-48.09152265194737
Nationally Determined Contributions (NDCs),RUS,1Y,-28.949533159977832,-33.23203728363771,-38.963640071895654,-44.24815783095168,-47.61538467634389
Nationally Determined Contributions (NDCs),RUS,5Y,-26.766564727492753,-30.726142354815863,-36.025547916086815,-40.91158134086438,-44.024899086310576
Nationally Determined Contributions (NDCs),RUS,10Y,-24.340587212071714,-27.941290012077758,-32.760385945735734,-37.203575570840684,-40.03471893471388
Nationally Determined Contributions (NDCs),RUS,20Y,-20.32828537630106,-23.335448409634438,-27.360164680513314,-31.0709390300885,-33.43539678702759
Nationally Determined Contributions (NDCs),IND,1D,-47.45356343772812,-54.473368557949335,-63.86851061462581,-72.53079878802714,-78.05029755970139
Nationally Determined Contributions (NDCs),IND,1M,-47.37715788294633,-54.38566033028452,-63.76567515542999,-72.41401607417599,-77.92462783431274
Nationally Determined Contributions (NDCs),IND,3M,-47.219671824747856,-54.20487736121957,-63.55371214883925,-72.17330518185065,-77.66559915841518
Nationally Determined Contributions (NDCs),IND,6M,-46.98475003226524,-53.93520359054496,-63.23752714797052,-71.81423698913548,-77.27920634661743
Nationally Determined Contributions (NDCs),IND,1Y,-46.5195698397705,-53.40120929726334,-62.61143368080546,-71.10322840521138,-76.51409094088528
Nationally Determined Contributions (NDCs),IND,5Y,-43.01171526084431,-49.37443782885104,-57.89015605319982,-65.74161852367672,-70.74446957113008
Nationally Determined Contributions (NDCs),IND,10Y,-39.11336464376554,-44.899404247634116,-52.643303557218985,-59.78315168306597,-64.33257120960188
Nationally Determined Contributions (NDCs),IND,20Y,-32.66591851619161,-37.4981874849405,-43.96558261058107,-49.92849833570718,-53.72799165220664
Nationally Determined Contributions (NDCs),TUR,1D,-38.05261337846341,-43.68173605926003,-51.21562144992411,-58.16183747578342,-62.58787711508344
Nationally Determined Contributions (NDCs),TUR,1M,-37.99134440674765,-43.61140356922861,-51.1331585601664,-58.068190399831,-62.48710361932968
Nationally Determined Contributions (NDCs),TUR,3M,-37.86505766132781,-43.46643522694033,-50.96318720804828,-57.875166359947016,-62.279390702874004
Nationally Determined Contributions (NDCs),TUR,6M,-37.676675851914325,-43.250186098521134,-50.7096411153525,-57.58723259640945,-61.96954555712743
Nationally Determined Contributions (NDCs),TUR,1Y,-37.303651768284645,-42.821980566280835,-50.20758203024127,-57.01708079340867,-61.35600594882304
Nationally Determined Contributions (NDCs),TUR,5Y,-34.49073268677211,-39.592946395812305,-46.421629212358056,-52.71765092707374,-56.72939510195749
Nationally Determined Contributions (NDCs),TUR,10Y,-31.364678116812197,-36.004454607515925,-42.2142223282494,-47.93960648554948,-51.58774773772075
Nationally Determined Contributions (NDCs),TUR,20Y,-26.19452529798338,-30.069481138757045,-35.255630891340125,-40.03724285593673,-43.08402458807234
Nationally Determined Contributions (NDCs),RASIA,1D,-38.46848857652239,-43.84675776517736,-51.632307491550364,-58.65217107519987,-63.1166259106804
Nationally Determined Contributions (NDCs),RASIA,1M,-38.40654999913476,-43.77615957170707,-51.54917369057179,-58.55773450720561,-63.01500107011413
Nationally Determined Contributions (NDCs),RASIA,3M,-38.27888307189294,-43.63064356521616,-51.37781946565239,-58.36308317739478,-62.80553337366801
Nationally Determined Contributions (NDCs),RASIA,6M,-38.0884424466625,-43.41357748666416,-51.12221054300855,-58.07272198713213,-62.49307062439842
Nationally Determined Contributions (NDCs),RASIA,1Y,-37.711341600600825,-42.98375427129612,-50.616066746886986,-57.49776351711545,-61.87434777064946
Nationally Determined Contributions (NDCs),RASIA,5Y,-34.867680260507704,-39.742521393190295,-46.79931173137722,-53.162087290395554,-57.20865084153067
Nationally Determined Contributions (NDCs),RASIA,10Y,-31.70746118913772,-36.14047293132739,-42.55767373436945,-48.34376152642925,-52.02356631379618
Nationally Determined Contributions (NDCs),RASIA,20Y,-26.480804016556885,-30.183078205202268,-35.54246777558085,-40.374776989180646,-43.44800284009909
Nationally Determined Contributions (NDCs),LAM,1D,-36.609659094109404,-40.78510163997607,-49.11552015919867,-55.79833582212164,-60.05654013309012
Nationally Determined Contributions (NDCs),LAM,1M,-36.55071344048893,-40.719433055956586,-49.03643866785641,-55.708494248685646,-59.95984237353903
Nationally Determined Contributions (NDCs),LAM,3M,-36.429215485750774,-40.58407789134534,-48.873437006740055,-55.52331405722981,-59.76053030739651
Nationally Determined Contributions (NDCs),LAM,6M,-36.24797711051576,-40.38216873026785,-48.630287595007125,-55.24708095439694,-59.46321670149873
Nationally Determined Contributions (NDCs),LAM,1Y,-35.88909809214841,-39.982358472462906,-48.14881548907945,-54.70009820498378,-58.87449141142985
Nationally Determined Contributions (NDCs),LAM,5Y,-33.18284484196369,-36.96744883922737,-44.51810601637826,-50.57538272251122,-54.4350016442013
Nationally Determined Contributions (NDCs),LAM,10Y,-30.175330194347215,-33.61691803336987,-40.48322424038653,-45.99150195305999,-49.50130576707969
Nationally Determined Contributions (NDCs),LAM,20Y,-25.201229459681333,-28.075506038537345,-33.80997048843677,-38.41026382974168,-41.34151166384641
Nationally Determined Contributions (NDCs),MEA,1D,-42.85710276788813,-49.196953511503274,-57.68206062406553,-65.50529975635307,-70.4901672551931
Nationally Determined Contributions (NDCs),MEA,1M,-42.78809802986424,-49.11774090333839,-57.589186042608176,-65.39982888322044,-70.37667018678302
Nationally Determined Contributions (NDCs),MEA,3M,-42.645866431396854,-48.95446898606567,-57.39775425754591,-65.18243379837554,-70.14273162077123
Nationally Determined Contributions (NDCs),MEA,6M,-42.433699700945596,-48.710916433499776,-57.11219565890288,-64.85814577191222,-69.7937657003147
Nationally Determined Contributions (NDCs),MEA,1Y,-42.01357792565479,-48.22864604858616,-56.54674703669755,-64.21600710533825,-69.10276112242272
Nationally Determined Contributions (NDCs),MEA,5Y,-38.845502162890874,-44.59191687289398,-52.282783156565536,-59.37373501768369,-63.89199847232405
Nationally Determined Contributions (NDCs),MEA,10Y,-35.32475470120344,-40.55034527771461,-47.544152791676616,-53.992418900882186,-58.101171248613575
Nationally Determined Contributions (NDCs),MEA,20Y,-29.501822949355898,-33.86602729551667,-39.70697573985938,-45.092309812048526,-48.5237755173544
Nationally Determined Contributions (NDCs),AFR,1D,-46.7999964199721,-50.059149405846114,-63.01818546671483,-71.555913115598,-76.99784222749203
Nationally Determined Contributions (NDCs),AFR,1M,-46.724643181327636,-49.97854856567364,-62.916719126294595,-71.44070007692517,-76.87386707312638
Nationally Determined Contributions (NDCs),AFR,3M,-46.569326142396385,-49.81241524405196,-62.70757812812705,-71.20322457706821,-76.61833122326111
Nationally Determined Contributions (NDCs),AFR,6M,-46.33763987374371,-49.56459433753545,-62.39560271434659,-70.8489826160002,-76.23714865649532
Nationally Determined Contributions (NDCs),AFR,1Y,-45.87886650107668,-49.07387197508753,-61.777844857562144,-70.14753069066836,-75.48235031314084
Nationally Determined Contributions (NDCs),AFR,5Y,-42.41932479667,-45.37340769507866,-57.11942482689103,-64.8579861488515,-69.79052837484564
Nationally Determined Contributions (NDCs),AFR,10Y,-38.57466526625356,-41.26100597349235,-51.942427265396326,-58.97960699581099,-63.46509011444661
Nationally Determined Contributions (NDCs),AFR,20Y,-32.21601833166901,-34.45954269856026,-43.38023875056982,-49.25740993620346,-53.00350612080924
Nationally Determined Contributions (NDCs),ROW,1D,-33.1584613044277,-37.22239554453454,-44.52830092179412,-50.57849254933518,-54.42289230305303
Nationally Determined Contributions (NDCs),ROW,1M,-33.10507246598989,-37.16246331656562,-44.45660536746795,-50.497055508504104,-54.33526534781496
Nationally Determined Contributions (NDCs),ROW,3M,-32.99502814079156,-37.03893184861368,-44.30882749616749,-50.329198621809624,-54.15464989633649
Nationally Determined Contributions (NDCs),ROW,6M,-32.830875133065945,-36.8546600837905,-44.088387396184686,-50.07880667503095,-53.88522601147483
Nationally Determined Contributions (NDCs),ROW,1Y,-32.50582769099841,-36.48977450154663,-43.65188311507952,-49.5829932693408,-53.35172652937847
Nationally Determined Contributions (NDCs),ROW,5Y,-30.054693321089175,-33.73822664738302,-40.360269314878956,-45.84413819016018,-49.32868635845024
Nationally Determined Contributions (NDCs),ROW,10Y,-27.330697508696147,-30.680375178955273,-36.70223150273998,-41.68907198740053,-44.85779944452588
Nationally Determined Contributions (NDCs),ROW,20Y,-22.82550596045574,-25.623022840651632,-30.652236506633667,-34.81704632058897,-37.46344081661897
Net Zero 2050,EU27,1D,-28.764593072427942,-16.73525852407705,-35.90791898815291,-38.998335701346626,-38.939610801079645
Net Zero 2050,EU27,1M,-28.71827885422059,-16.70831288249996,-35.85010321474003,-38.93554401071336,-38.87691366411652
Net Zero 2050,EU27,3M,-28.62281663704475,-16.652772903898608,-35.7309341532432,-38.806118658411506,-38.74768320451379
Net Zero 2050,EU27,6M,-28.480415744992136,-16.569923974433166,-35.55316978568233,-38.61305499231146,-38.554910259654356
Net Zero 2050,EU27,1Y,-28.198440736729083,-16.40587073548315,-35.20116982072892,-38.230760134047905,-38.17319107281421
Net Zero 2050,EU27,5Y,-26.0721091778257,-15.16876968362571,-32.54679048823483,-35.34793152118749,-35.29470351245598
Net Zero 2050,EU27,10Y,-23.70907337965914,-13.79395395498352,-29.596924387469304,-32.14418505763912,-32.09578134943657
Net Zero 2050,EU27,20Y,-19.80087026948731,-11.520158902550781,-24.718168052695535,-26.845538332626948,-26.805113490570353
Net Zero 2050,CHN,1D,-39.287012632979774,-34.250627970476074,-52.05395192767235,-54.182162059291564,-55.005852231821635
Net Zero 2050,CHN,1M,-39.22375614013744,-34.195480621317714,-51.970139231902145,-54.094922706722194,-54.91728664577176
Net Zero 2050,CHN,3M,-39.09337274403946,-34.08181167847908,-51.79738567855731,-53.91510617642966,-54.73473650162494
Net Zero 2050,CHN,6M,-38.898879964985305,-33.91225183231413,-51.53968937912766,-53.64687404148671,-54.46242663768204
Net Zero 2050,CHN,1Y,-38.51375524989125,-33.57649804359646,-51.02941226559535,-53.11573440200321,-53.923212486502145
Net Zero 2050,CHN,5Y,-35.60958710796072,-31.044628707482296,-47.181488518829596,-49.110489452902165,-49.85707884677373
Net Zero 2050,CHN,10Y,-32.38212558882869,-28.2309104740928,-42.90521207259553,-44.659378733352504,-45.33830127863053
Net Zero 2050,CHN,20Y,-27.0442567521321,-23.577327841357352,-35.832717902133325,-37.29772777090821,-37.864736739449924
Net Zero 2050,USA,1D,-26.706567788920054,-29.261483912581582,-35.571375823531376,-38.14486626740749,-38.80167369997796
Net Zero 2050,USA,1M,-26.663567222041497,-29.21436964443999,-35.51410192232657,-38.083448758202664,-38.73919865720484
Net Zero 2050,USA,3M,-26.57493505652232,-29.11725837555756,-35.39604976022718,-37.95685584939308,-38.61042597503247
Net Zero 2050,USA,6M,-26.4427225455638,-28.972397594755176,-35.219951470358964,-37.768017336363215,-38.41833589629927
Net Zero 2050,USA,1Y,-26.180922051671992,-28.685551639824965,-34.871250587766504,-37.394088911446424,-38.037968886252486
Net Zero 2050,USA,5Y,-24.206723502205772,-26.522488997256037,-32.24174914421268,-34.574350326919614,-35.16967788979062
Net Zero 2050,USA,10Y,-22.012756232358587,-24.118633193740976,-29.319530350802648,-31.44071710363023,-31.982087377004465
Net Zero 2050,USA,20Y,-18.384174001702256,-20.142918253243064,-24.486499642648006,-26.258030019964586,-26.71016082993697
Net Zero 2050,GBR,1D,-23.3745226824887,-18.95350981890899,-30.050318539261873,-32.44622446361602,-32.67602637370022
Net Zero 2050,GBR,1M,-23.336887081620524,-18.922992544169944,-30.001934158974507,-32.393982406305184,-32.62341430956254
Net Zero 2050,GBR,3M,-23.259313108817263,-18.8600907653747,-29.902204952746036,-32.286301810286226,-32.51497106066014
Net Zero 2050,GBR,6M,-23.143596092661003,-18.76626024606422,-29.753438997473133,-32.12567477496804,-32.35320637681311
Net Zero 2050,GBR,1Y,-22.914459139117323,-18.580461821092804,-29.458860214554836,-31.807609284237948,-32.03288817229244
Net Zero 2050,GBR,5Y,-21.186571484703745,-17.179383558714676,-27.237485467335492,-29.409124769941766,-29.61741627866925
Net Zero 2050,GBR,10Y,-19.266334555757865,-15.622336598578316,-24.768826227978828,-26.743639820100253,-26.933052906364093
Net Zero 2050,GBR,20Y,-16.090472411055753,-13.047150993260797,-20.685933482683176,-22.33521884773521,-22.493409085219195
Net Zero 2050,CHE,1D,-25.320300656175853,-18.589338085715646,-32.23589840525746,-34.87310683267114,-35.021382813971975
Net Zero 2050,CHE,1M,-25.279532134726132,-18.55940716827613,-32.18399499646973,-34.816957222789654,-34.964994463144784
Net Zero 2050,CHE,3M,-25.19550062994832,-18.49771398092509,-32.07701241803824,-34.701222434201675,-34.848767585067016
Net Zero 2050,CHE,6M,-25.070150919928057,-18.405686316239965,-31.91742661484374,-34.52858096803824,-34.675392069513286
Net Zero 2050,CHE,1Y,-24.821939795620793,-18.223457812359307,-31.601422919039596,-34.186725112037045,-34.332082686220836
Net Zero 2050,CHE,5Y,-22.95021665910419,-16.849299793462457,-29.218486093334786,-31.60884099496969,-31.743237736240825
Net Zero 2050,CHE,10Y,-20.870132413857693,-15.322169851100323,-26.570279608164647,-28.743985593351695,-28.866201336583334
Net Zero 2050,CHE,20Y,-17.42990026714234,-12.79646372552789,-22.190435329144695,-24.00582766976748,-24.10789737269796
Net Zero 2050,RUS,1D,-29.58125216289998,-35.13494723679583,-39.843370096568336,-42.635158441229656,-43.50384470110736
Net Zero 2050,RUS,1M,-29.533623032042136,-35.07837603452186,-39.7792178058642,-42.56651105844277,-43.43379863609708
Net Zero 2050,RUS,3M,-29.435450535348107,-34.961772265605845,-39.64698800377387,-42.42501603557925,-43.289420669046265
Net Zero 2050,RUS,6M,-29.289006722100915,-34.78783454237287,-39.44974094278304,-42.21394805420547,-43.07405220276699
Net Zero 2050,RUS,1Y,-28.999026126788383,-34.44341190401077,-39.059162338597005,-41.796001965988914,-42.64759051293249
Net Zero 2050,RUS,5Y,-26.81232562775908,-31.84617206328397,-36.11386723095969,-38.64433273555121,-39.431706398435324
Net Zero 2050,RUS,10Y,-24.382200590373163,-28.959806249653713,-32.84070047276077,-35.14181818916257,-35.857828536588066
Net Zero 2050,RUS,20Y,-20.363039206281147,-24.186072454052397,-27.42724016275221,-29.34904168774905,-29.947024905985927
Net Zero 2050,IND,1D,-47.53469143475961,-56.4590324398871,-64.02508902705063,-68.51126820512717,-69.90717711018327
Net Zero 2050,IND,1M,-47.4581552548114,-56.36812707085885,-63.9220014590646,-68.40095738594314,-69.79461872123652
Net Zero 2050,IND,3M,-47.30039995385144,-56.18075419884417,-63.70951880937048,-68.17358627216024,-69.56261494817294
Net Zero 2050,IND,6M,-47.065076532215976,-55.90125027665679,-63.392558657414114,-67.83441701349905,-69.216535156385
Net Zero 2050,IND,1Y,-46.59910105408741,-55.347790817012246,-62.764930275465936,-67.1628112873339,-68.53124554378188
Net Zero 2050,IND,5Y,-43.085249344592945,-51.174235426890796,-58.03207808398784,-62.09833249014578,-63.36357859612344
Net Zero 2050,IND,10Y,-39.18023399352207,-46.53607786806951,-52.77236253818572,-56.47007350734485,-57.62064450892172
Net Zero 2050,IND,20Y,-32.72176512387345,-38.86507186345598,-44.073367512095906,-47.1615478902121,-48.122458794372676
Net Zero 2050,TUR,1D,-38.11766923689774,-45.274023224334805,-51.34118036183243,-54.93860971050251,-56.057977320173386
Net Zero 2050,TUR,1M,-38.05629551795973,-45.201126973535885,-51.25851530815642,-54.85015239244716,-55.9677176948301
Net Zero 2050,TUR,3M,-37.92979286903412,-45.050874243501326,-51.08812725860452,-54.66782540877257,-55.78167582064464
Net Zero 2050,TUR,6M,-37.74108899658116,-44.82674239926761,-50.833959578771534,-54.39584843307862,-55.504157346562366
Net Zero 2050,TUR,1Y,-37.367427180091035,-44.382927913846615,-50.33066965840622,-53.85729345028872,-54.954629370335994
Net Zero 2050,TUR,5Y,-34.54969905001897,-41.03618895119103,-46.53543529510987,-49.79613050125707,-50.81072071138019
Net Zero 2050,TUR,10Y,-31.41830008592931,-37.316889417324994,-42.31771363954342,-45.282876963460346,-46.20551017192174
Net Zero 2050,TUR,20Y,-26.239308222945493,-31.16557422472658,-35.34206269726259,-37.81844856711665,-38.58899493873226
Net Zero 2050,RASIA,1D,-38.53425542733302,-40.21386242579405,-51.51640448306342,-54.446229493511964,-55.43013586694059
