scenario,region,2025,2030,2035,2040,2045
Current Policies,GBR,-0.0010832024072540832,-0.006524112160394891,-0.015185937827824972,-0.02719827976068201,-0.0408520287650734
Current Policies,JPN,-0.005312572227401704,-0.036223035274284575,-0.08278341383810416,-0.14556170231022936,-0.21644937676836115
Current Policies,IND,-0.00546758990163105,-0.15114793024574133,-0.20828329278353622,-0.2805694277508704,-0.35990027823249504
Current Policies,CAN,-0.0017799007314373652,-0.01147170413790978,-0.0263013651326732,-0.046579574500707245,-0.06956325272189794
Current Policies,NOR,-0.0015434131775678493,-0.008414599502067965,-0.0200615993836772,-0.03652386554448408,-0.055319377859111736
Current Policies,IDN,-0.005037145807716132,-0.10235185351638279,-0.14949865213329958,-0.21116695660141066,-0.27954598503409156
Current Policies,RUS,-0.00495273347401873,-0.20171472833699988,-0.24239321505096223,-0.30028891020275833,-0.37677054017738126
Current Policies,CHL,-0.005553851465206916,-0.25410093094796404,-0.27706048327586824,-0.3135136688017259,-0.3620188703010529
Current Policies,AUS,-0.0010223234448598114,-0.006001068787017976,-0.014837119433769861,-0.026801497234065136,-0.04030309201339194
Current Policies,SGP,-0.0010719444063588563,-0.016396147417338136,-0.026154445761878864,-0.03908697755587661,-0.053601986096379256
Current Policies,TUR,-0.005996040343182287,-0.08096690961447345,-0.1448960854584872,-0.2291943522095235,-0.3256340402185149
Current Policies,KOR,-0.0032776698037879255,-0.07355661210563207,-0.10511913313611568,-0.14605895584203343,-0.19161810867077658
Current Policies,KAZ,-0.005803491138950524,-0.1869997114603088,-0.23332405934278333,-0.29934436475089043,-0.38397547066160675
Current Policies,MEA,-0.007129080148263821,-0.058045084292686885,-0.12200492331965211,-0.20933789657350835,-0.30888386850197
Current Policies,AFR,-0.00783837062350061,-0.06877788459310047,-0.14421189392374018,-0.24588529125271175,-0.3617111095716341
Current Policies,LAM,-0.006171271657941062,-0.3554034619241546,-0.3743321353170698,-0.4069994817130733,-0.454382888969493
Current Policies,ROW,-0.006882088116738565,-0.1429190859043708,-0.21049514019908794,-0.29822040048131826,-0.39713343069314316
Delayed transition,EU27,-0.0018882711202929299,-0.013752551969103811,-0.27359037845243667,-0.3433186482117655,-0.32123874413047826
Delayed transition,USA,-0.0034952046187249636,-0.02093376393638691,-0.4065172467629675,-0.5136241098626195,-0.4826793603303576
Delayed transition,CHN,-0.0008506564214975862,-0.03160953507436826,-0.41012994726202245,-0.5116756916001955,-0.47627848484364876
Delayed transition,GBR,-0.0010649107935824854,-0.006589698300606035,-0.10896610596771678,-0.13909952668116113,-0.13299660977944106
Delayed transition,JPN,-0.005222860906474685,-0.03654470286351333,-0.8893098366757612,-1.1079637738905168,-1.0262564225453361
Delayed transition,IND,-0.005375260858115636,-0.15147898390247616,-1.9775855022481545,-2.4761029315676577,-2.320611208938865
Delayed transition,CAN,-0.0017498442467626506,-0.011579474226078157,-0.23700434139631246,-0.29777772891186477,-0.2778855871554382
Delayed transition,NOR,-0.0015173501653453316,-0.008508050654308572,-0.09404885866760163,-0.12459348767657535,-0.1247367754511525
Delayed transition,IDN,-0.004952085504576834,-0.10265684448482637,-1.2568426593148956,-1.5838807781727713,-1.4967610337997346
Delayed transition,RUS,-0.0048690986088093784,-0.20201460827622458,-2.066932536364377,-2.4712129395377045,-2.2006984429104053
Delayed transition,CHL,-0.0054600657565428,-0.2544372076017727,-0.860278421138814,-1.1983874052009127,-1.0963941243347939
Delayed transition,AUS,-0.0010050598703186535,-0.006062968805284819,-0.15516607959010206,-0.19339224191161597,-0.17922614574396561
Delayed transition,SGP,-0.0010538429021272962,-0.016461051903944868,-0.2385644802740488,-0.3002133718634504,-0.28224376767854864
Delayed transition,TUR,-0.0058947875645858705,-0.08132996008410502,-1.9688723682530778,-2.5250836398725567,-2.5173278013648033
Delayed transition,KOR,-0.0032223210809708,-0.07375506966986703,-0.9464805956244717,-1.1895453849466058,-1.1173393435578727
Delayed transition,KAZ,-0.00570548986315081,-0.18735110338946656,-1.884669448204427,-2.2650877593241203,-2.0316431428842545
Delayed transition,MEA,-0.007008694171430122,-0.058476738475736395,-1.2184899480257685,-1.5900994033814602,-1.6200054980780174
Delayed transition,AFR,-0.0077060071369539586,-0.06925248515832912,-1.7286849570442984,-2.246939994642823,-2.2863240381546204
Delayed transition,LAM,-0.006067059816946639,-0.3557771223642794,-1.11839595568355,-1.566693975505971,-1.418138166701666
Delayed transition,ROW,-0.006765872997346068,-0.14333578512249207,-2.0996615478676026,-2.6409514882885365,-2.4749229995377235
Fragmented World,EU27,-0.0018831260958193372,-0.013674172504413525,-0.07136297120653087,-0.09146965993939564,-0.1203516994848226
Fragmented World,USA,-0.0034856811381663226,-0.020788682933953227,-0.09437027322564041,-0.12958807766256922,-0.17383110413711522
Fragmented World,CHN,-0.0008483386144516656,-0.0315742255289138,-0.14608965999471304,-0.14719118561482822,-0.17835452225844592
Fragmented World,GBR,-0.001062009201731457,-0.006545495359065018,-0.030094598449984133,-0.041286992338741134,-0.05545898226937251
Fragmented World,JPN,-0.0052086300331127,-0.03632790929102159,-0.20477365074671822,-0.26059662629612745,-0.3400036805682416
