scenario,region,2025,2030,2035,2040,2045
Net Zero 2050,CAN,0.0,-76.55182557854287,-97.65763129276132,-110.6315936096018,-127.14428033018602
Net Zero 2050,NOR,0.0,-17.42376505125875,-39.40284962454399,-45.30784221562549,-51.646739165617795
Net Zero 2050,IDN,0.0,-255.41110366837833,-278.87346443891187,-328.2305594251351,-385.8714446429511
Net Zero 2050,RUS,0.0,-371.180036639762,-444.29952810624616,-477.9861628137217,-534.6696031514313
Net Zero 2050,CHL,0.0,-139.98314283858545,-151.73465204103007,-183.034058185244,-217.17306620434542
Net Zero 2050,AUS,0.0,-91.59439133749527,-122.26617629031219,-138.4621704477348,-158.92469249763664
Net Zero 2050,SGP,0.0,-160.82052147085008,-193.09257034688312,-220.9137202135334,-257.99936388493444
Net Zero 2050,TUR,0.0,-290.60297041131,-300.94747285322086,-326.6299164819985,-385.9212606570994
Net Zero 2050,KOR,0.0,-205.57289025677764,-243.23425828332896,-281.81208160493065,-330.6009272152461
Net Zero 2050,KAZ,0.0,-318.8253929598115,-396.50680652352423,-428.9464223684435,-479.3219548343594
Net Zero 2050,MEA,0.0,-160.5262762774632,-164.14023031563767,-178.28897518645138,-211.7423041058599
Net Zero 2050,AFR,0.0,-220.76080149490397,-233.70047112156018,-251.6446000385361,-298.26819277349176
Net Zero 2050,LAM,0.0,-199.4350217791814,-201.52408044392757,-247.94997817424328,-293.6422665472766
Net Zero 2050,ROW,0.0,-311.9622582826458,-340.43855364170633,-389.6682085728284,-454.9031938233056
