scenario,region,2025,2030,2035,2040,2045
Delayed transition,NOR,-0.5553700891752326,-0.6385671179394395,-0.8730756072059993,-0.9989481199083853,-1.0451593361189575
Delayed transition,IDN,-0.8771092467356763,-1.0636441264814809,-2.0782634240414177,-2.44445147842929,-2.4529450095811
Delayed transition,RUS,-0.585653042498629,-0.7607429546089755,-1.803249548318532,-2.0891177070456717,-2.0023615563839527
Delayed transition,CHL,-0.656734311516396,-0.8670270001618057,-1.2933518224945952,-1.5562964137774613,-1.5596874955328415
Delayed transition,AUS,-0.5556537630966852,-0.6398755911815357,-1.0869570624091967,-1.2542480767729238,-1.267708048860677
Delayed transition,SGP,-0.6460745727345233,-0.7697512665738279,-1.4571834419765932,-1.7066618816042476,-1.7143712445237644
Delayed transition,TUR,-0.7489818769389194,-0.8866816806121366,-2.024380453035309,-2.425237978953393,-2.4831687483937346
Delayed transition,KOR,-0.6438246239392552,-0.7865245354566333,-1.6323637542694243,-1.9262908661174145,-1.9196371987109933
Delayed transition,KAZ,-0.6862538152860342,-0.8667375429451298,-1.8443478182085256,-2.132667332400876,-2.0727774162183756
Delayed transition,MEA,-0.8430026572093097,-0.9788772612853757,-1.717288992467301,-2.023613695677065,-2.1083803548930584
Delayed transition,AFR,-0.926875154491232,-1.0787471445123022,-2.082628639313009,-2.474266975231428,-2.5707185442225526
Delayed transition,LAM,-0.7297432905522573,-0.9999412605333405,-1.5183737066353649,-1.8468505532026143,-1.8330066396236182
Delayed transition,ROW,-0.8137962330206259,-0.9884058725297484,-2.119485822500691,-2.5064752683220592,-2.4908558937796714
Fragmented World,EU27,-0.5665262843106111,-0.654688956935982,-0.827893414001709,-0.9408651847381648,-1.0448533627107066
Fragmented World,USA,-0.5281282855566827,-0.6074736629416656,-0.7480753884822811,-0.852133473834225,-0.9432810764879953
Fragmented World,CHN,-0.7765471687587053,-0.9938771804415497,-1.5673817985518388,-1.6920277075698387,-1.903480172120619
Fragmented World,GBR,-0.4657936687643504,-0.5361589665842471,-0.6622218994322417,-0.7548390607897133,-0.836487597708495
Fragmented World,JPN,-0.6279303669975477,-0.7249016522933059,-0.9213199643695156,-1.046640859843758,-1.161660412521803
Fragmented World,IND,-0.9366081460740389,-1.1637623773200119,-1.7438758971178339,-1.9091699958347603,-2.144196994082247
Fragmented World,CAN,-0.5083213758243866,-0.5860188964283813,-0.7289910199185465,-0.8289262322882766,-0.9182500645119775
Fragmented World,NOR,-0.5551286969457129,-0.6376484337143656,-0.7740752024267328,-0.8844134232662474,-0.9791593470518518
Fragmented World,IDN,-0.8767280102219918,-1.0621932265422365,-1.4879731504035412,-1.6476574874622896,-1.8413074520149773
Fragmented World,RUS,-0.585398487749626,-0.7597741768119768,-1.2973278209055101,-1.4084213616812382,-1.618803441958972
Fragmented World,CHL,-0.6564488612144281,-0.8659406408784833,-1.0157233838242976,-1.0483682176464588,-1.1609884132213746
Fragmented World,AUS,-0.5554122475679789,-0.6389564377076459,-0.801874635960055,-0.9126538449914895,-1.0112010444116624
Fragmented World,SGP,-0.6457937556999221,-0.7686825404581057,-1.0430630430721586,-1.1659980301743562,-1.302251345254419
Fragmented World,TUR,-0.7486563311296147,-0.8854427268970889,-1.4959642961971251,-1.7224511852145357,-2.007496706198125
Fragmented World,KOR,-0.6435447848474106,-0.7854595311698421,-1.1222474010969794,-1.2385650905399632,-1.387921202565714
Fragmented World,KAZ,-0.6859555342987843,-0.8656023529757955,-1.382505039409095,-1.514213129568871,-1.7293253935458972
Fragmented World,MEA,-0.8426362451628542,-0.9774827799152612,-1.4141852953372325,-1.6295517576346112,-1.8612752316868233
Fragmented World,AFR,-0.926472287170161,-1.0772139226128141,-1.6605343742319596,-1.9202503558452562,-2.214966265222041
Fragmented World,LAM,-0.7294261068160119,-0.9987341309769403,-1.1572418231200838,-1.1608530634630454,-1.2854718832720542
Fragmented World,ROW,-0.8134425155790631,-0.9870597039544642,-1.414963491827329,-1.5678141749220997,-1.7616821267569884
Low demand,EU27,-0.5681179420580815,-1.223414344067673,-1.2882279919012158,-1.3458687372331741,-1.264860264797927
Low demand,USA,-0.5296120639808161,-1.0346539712115417,-1.099160837599652,-1.154773303639823,-1.092051301773039
Low demand,CHN,-0.7787288809787041,-3.425282485369064,-3.670575384924727,-3.679351376246169,-3.415705258036833
Low demand,GBR,-0.4671023178458553,-0.8602495699797551,-0.9225934030936092,-0.9712049767440177,-0.9292768830005695
Low demand,JPN,-0.6296945397485432,-1.4733608784739398,-1.5404966372999596,-1.6071676320738895,-1.4922044286971623
Low demand,IND,-0.9392395502177261,-3.395606626889717,-3.6471163619691596,-3.6850871344630014,-3.450337269443332
Low demand,CAN,-0.5097495066603992,-1.0664172678249202,-1.126515813013044,-1.1797567675373768,-1.1077847445029376
Low demand,NOR,-0.5566883331281929,-0.8605118372018118,-0.9429978117910736,-1.000208155639874,-0.9807343305104358
