code,year,value
TJK,2013,7.019
TJK,2012,7.022
TJK,2011,7.04
TJK,2010,7.037
TJK,2009,7.028
TJK,2008,4.942
TJK,2007,2.874
TJK,2006,3.65
TJK,2005,3.45
TJK,2004,3.45
TJK,2003,3.85
TJK,2002,3.95
TJK,2001,3.75
TJK,2000,4.15
TZA,2023,1.565
TZA,2022,1.573
TZA,2021,1.876
TZA,2020,1.792
TZA,2019,1.735
TZA,2018,1.792
TZA,2017,1.854
TZA,2016,1.931
TZA,2015,2.009
TZA,2014,2.125
TZA,2013,2.93
TZA,2012,3.223
TZA,2011,3.47
TZA,2010,3.03
TZA,2009,2.5
TZA,2008,2.775
TZA,2007,3.023
TZA,2006,3.299
TZA,2005,3.193
TZA,2004,3.105
TZA,2003,3.053
TZA,2002,3.023
TZA,2001,2.994
TZA,2000,3.129
THA,2023,0.733
THA,2022,0.94
THA,2021,1.215
THA,2020,1.099
THA,2019,0.716
THA,2018,0.765
THA,2017,0.83
THA,2016,0.688
THA,2015,0.597
THA,2014,0.576
THA,2013,0.249
THA,2012,0.58
THA,2011,0.66
THA,2010,0.622
THA,2009,1.49
THA,2008,1.18
THA,2007,1.18
THA,2006,1.22
THA,2005,1.35
THA,2004,1.51
THA,2003,1.54
THA,2002,1.82
THA,2001,2.6
THA,2000,2.389
TLS,2023,1.525
TLS,2022,1.537
TLS,2021,2.344
TLS,2020,2.808
TLS,2019,3.148
TLS,2018,3.765
TLS,2017,4.254
TLS,2016,4.657
TLS,2015,3.678
TLS,2014,3.618
TLS,2013,3.57
TLS,2012,3.47
TLS,2011,3.385
TLS,2010,3.301
TLS,2009,3.289
TLS,2008,3.434
TLS,2007,3.523
TLS,2006,3.634
TLS,2005,3.611
TLS,2004,3.668
TLS,2003,3.54
TLS,2002,3.371
TLS,2001,3.386
TLS,2000,3.529
TGO,2023,1.942
TGO,2022,1.965
TGO,2021,2.344
TGO,2020,2.231
TGO,2019,2.036
TGO,2018,2.9
TGO,2017,3.744
TGO,2016,2.968
TGO,2015,2.204
TGO,2014,2.141
TGO,2013,2.084
TGO,2012,2.029
TGO,2011,1.982
TGO,2010,2.379
TGO,2009,2.847
TGO,2008,3.279
TGO,2007,3.822
TGO,2006,4.229
TGO,2005,4.149
TGO,2004,3.992
TGO,2003,3.957
TGO,2002,4.087
TGO,2001,4.108
TGO,2000,4.162
TON,2023,1.652
TON,2022,2.002
TON,2021,2.111
TON,2020,2.712
TON,2019,2.165
TON,2018,2.248
TON,2017,2.137
TON,2016,2.048
TON,2015,2.022
TON,2014,1.914
TON,2013,1.75
TON,2012,1.638
TON,2011,1.594
TON,2010,1.501
TON,2009,1.419
TON,2008,1.279
TON,2007,1.21
TON,2006,1.09
TON,2005,2.542
TON,2004,3.878
TON,2003,5.18
TON,2002,4.683
TON,2001,4.368
TON,2000,3.966
TTO,2023,3.361
TTO,2022,4.383
TTO,2021,4.446
TTO,2020,4.206
TTO,2019,3.523
TTO,2018,3.497
TTO,2017,3.389
TTO,2016,3.207
TTO,2015,2.428
TTO,2014,2.477
TTO,2013,2.683
TTO,2012,3.718
TTO,2011,3.425
TTO,2010,4.033
TTO,2009,5.28
TTO,2008,4.63
TTO,2007,5.54
TTO,2006,6.27
TTO,2005,7.95
TTO,2004,8.33
TTO,2003,10.48
TTO,2002,10.39
TTO,2001,10.88
TTO,2000,12.1
TUN,2023,15.106
TUN,2022,15.3
TUN,2021,16.632
TUN,2020,17.651
TUN,2019,17.153
TUN,2018,15.459
TUN,2017,15.33
TUN,2016,15.557
TUN,2015,15.159
TUN,2014,14.259
TUN,2013,15.934
TUN,2012,17.63
TUN,2011,18.334
TUN,2010,13.049
TUN,2009,13.29
TUN,2008,12.444
TUN,2007,12.365
TUN,2006,12.51
TUN,2005,12.872
TUN,2004,14.23
TUN,2003,14.51
TUN,2002,14.55
TUN,2001,14.4
TUN,2000,14.94
TUR,2023,9.388
TUR,2022,10.465
TUR,2021,11.969
TUR,2020,13.148
TUR,2019,13.73
TUR,2018,10.956
TUR,2017,10.919
TUR,2016,10.899
TUR,2015,10.304
TUR,2014,9.901
TUR,2013,9.713
TUR,2012,9.21
TUR,2011,9.789
TUR,2010,11.879
TUR,2009,14.026
TUR,2008,10.965
TUR,2007,10.285
TUR,2006,10.227
TUR,2005,10.636
TUR,2004,10.838
TUR,2003,10.542
TUR,2002,10.358
TUR,2001,8.381
TUR,2000,6.495
TKM,2023,4.007
TKM,2022,4.017
TKM,2021,4.458
TKM,2020,4.489
TKM,2019,4.035
TKM,2018,4.036
TKM,2017,4.035
TKM,2016,4.026
TKM,2015,4.016
TKM,2014,4.005
TKM,2013,3.993
TKM,2012,3.994
TKM,2011,4.003
TKM,2010,4.0
TKM,2009,4.0
TKM,2008,4.852
TKM,2007,5.719
TKM,2006,6.601
TKM,2005,7.495
TKM,2004,8.419
TKM,2003,9.289
TKM,2002,10.141
TKM,2001,10.898
TKM,2000,11.73
TCA,2023,
TCA,2022,
TCA,2021,
TCA,2020,
TCA,2019,
TCA,2018,
TCA,2017,
TCA,2016,
TCA,2015,
TCA,2014,
TCA,2013,
TCA,2012,
TCA,2011,
TCA,2010,
TCA,2009,
TCA,2008,
TCA,2007,
TCA,2006,
TCA,2005,
TCA,2004,
TCA,2003,
TCA,2002,
TCA,2001,
TCA,2000,
TUV,2023,
TUV,2022,
TUV,2021,
TUV,2020,
TUV,2019,
TUV,2018,
TUV,2017,
TUV,2016,
TUV,2015,
TUV,2014,
TUV,2013,
TUV,2012,
TUV,2011,
TUV,2010,
TUV,2009,
TUV,2008,
TUV,2007,
TUV,2006,
TUV,2005,
TUV,2004,
TUV,2003,
TUV,2002,
TUV,2001,
TUV,2000,
UGA,2023,2.754
UGA,2022,2.885
UGA,2021,3.416
UGA,2020,3.819
UGA,2019,3.057
UGA,2018,3.249
UGA,2017,3.428
UGA,2016,3.002
UGA,2015,2.681
UGA,2014,2.357
UGA,2013,1.91
UGA,2012,3.551
UGA,2011,3.523
UGA,2010,3.623
UGA,2009,3.6
UGA,2008,3.035
UGA,2007,2.667
UGA,2006,2.264
UGA,2005,1.9
UGA,2004,2.699
UGA,2003,3.6
UGA,2002,3.5
UGA,2001,3.522
UGA,2000,3.531
UKR,2023,
UKR,2022,
UKR,2021,9.834
UKR,2020,9.475
UKR,2019,8.194
UKR,2018,8.799
UKR,2017,9.5
UKR,2016,9.35
UKR,2015,9.14
UKR,2014,9.27
UKR,2013,7.17
UKR,2012,7.529
UKR,2011,7.851
UKR,2010,8.1
UKR,2009,8.84
UKR,2008,6.363
UKR,2007,6.351
UKR,2006,6.81
UKR,2005,7.18
UKR,2004,8.59
UKR,2003,9.057
UKR,2002,10.136
UKR,2001,11.061
UKR,2000,11.707
ARE,2023,2.151
ARE,2022,2.872
ARE,2021,3.105
ARE,2020,4.294
ARE,2019,2.331
ARE,2018,2.236
ARE,2017,2.462
ARE,2016,1.64
ARE,2015,1.793
ARE,2014,1.999
ARE,2013,2.125
ARE,2012,2.323
ARE,2011,2.587
ARE,2010,2.798
ARE,2009,2.932
ARE,2008,2.818
ARE,2007,2.934
ARE,2006,2.964
ARE,2005,3.12
ARE,2004,2.965
ARE,2003,2.903
ARE,2002,2.659
ARE,2001,2.443
ARE,2000,2.25
GBR,2023,4.025
GBR,2022,3.768
GBR,2021,4.864
GBR,2020,4.472
GBR,2019,3.657
GBR,2018,4.145
GBR,2017,4.501
GBR,2016,4.909
GBR,2015,5.552
GBR,2014,6.398
GBR,2013,7.752
GBR,2012,8.279
GBR,2011,8.195
GBR,2010,7.973
GBR,2009,7.683
GBR,2008,5.748
GBR,2007,5.399
GBR,2006,5.472
GBR,2005,4.884
GBR,2004,4.594
GBR,2003,4.807
GBR,2002,5.037
GBR,2001,4.696
GBR,2000,5.558
USA,2023,3.638
USA,2022,3.65
USA,2021,5.349
USA,2020,8.055
USA,2019,3.669
USA,2018,3.896
USA,2017,4.355
USA,2016,4.869
USA,2015,5.28
USA,2014,6.168
USA,2013,7.375
USA,2012,8.069
USA,2011,8.949
USA,2010,9.633
USA,2009,9.254
USA,2008,5.784
USA,2007,4.622
USA,2006,4.623
USA,2005,5.084
USA,2004,5.529
USA,2003,5.989
USA,2002,5.783
USA,2001,4.731
USA,2000,3.992
URY,2023,8.355
URY,2022,7.877
URY,2021,9.328
URY,2020,10.413
URY,2019,8.836
URY,2018,8.336
URY,2017,7.89
URY,2016,7.841
URY,2015,7.488
URY,2014,6.547
URY,2013,6.444
URY,2012,6.451
URY,2011,6.307
URY,2010,7.158
URY,2009,7.74
URY,2008,8.025
URY,2007,9.403
URY,2006,10.844
URY,2005,12.009
URY,2004,12.98
URY,2003,16.661
URY,2002,16.648
URY,2001,15.052
URY,2000,12.627
UZB,2023,4.434
UZB,2022,4.456
UZB,2021,5.364
UZB,2020,5.293
UZB,2019,4.936
UZB,2018,5.392
UZB,2017,5.83
UZB,2016,5.16
UZB,2015,5.15
UZB,2014,5.09
UZB,2013,4.86
UZB,2012,4.87
UZB,2011,4.96
UZB,2010,5.36
UZB,2009,5.04
UZB,2008,4.89
UZB,2007,4.99
UZB,2006,6.035
UZB,2005,7.092
UZB,2004,8.152
UZB,2003,9.22
UZB,2002,10.256
UZB,2001,11.279
UZB,2000,12.301
VUT,2023,5.011
VUT,2022,5.077
VUT,2021,4.776
VUT,2020,4.046
VUT,2019,5.444
VUT,2018,5.353
VUT,2017,5.247
VUT,2016,5.197
VUT,2015,5.168
VUT,2014,5.137
VUT,2013,5.038
VUT,2012,4.936
VUT,2011,4.811
VUT,2010,4.681
VUT,2009,4.565
VUT,2008,5.663
VUT,2007,6.855
VUT,2006,8.006
VUT,2005,8.121
VUT,2004,8.432
VUT,2003,8.659
VUT,2002,8.598
VUT,2001,8.415
VUT,2000,8.266
VEN,2023,5.407
VEN,2022,5.646
VEN,2021,7.027
VEN,2020,7.53
VEN,2019,5.89
VEN,2018,5.468
VEN,2017,5.045
VEN,2016,5.319
VEN,2015,6.139
VEN,2014,6.821
VEN,2013,7.54
VEN,2012,6.601
VEN,2011,6.902
VEN,2010,7.112
VEN,2009,6.097
VEN,2008,6.245
VEN,2007,7.279
VEN,2006,8.606
VEN,2005,10.663
VEN,2004,15.07
VEN,2003,16.78
VEN,2002,16.17
VEN,2001,13.04
VEN,2000,13.99
VNM,2023,1.645
VNM,2022,1.57
VNM,2021,2.383
VNM,2020,2.103
VNM,2019,1.681
VNM,2018,1.161
VNM,2017,1.874
VNM,2016,1.848
VNM,2015,1.848
VNM,2014,1.256
VNM,2013,1.316
VNM,2012,1.027
VNM,2011,0.999
VNM,2010,1.114
VNM,2009,1.737
VNM,2008,1.889
VNM,2007,2.026
VNM,2006,2.046
VNM,2005,2.078
VNM,2004,2.14
VNM,2003,2.25
VNM,2002,2.12
VNM,2001,2.76
VNM,2000,2.26
VIR,2023,11.358
VIR,2022,12.092
VIR,2021,13.508
VIR,2020,14.366
VIR,2019,11.774
VIR,2018,11.703
VIR,2017,11.445
VIR,2016,11.734
VIR,2015,11.649
VIR,2014,11.871
VIR,2013,11.802
VIR,2012,11.387
VIR,2011,11.337
VIR,2010,11.059
VIR,2009,10.864
VIR,2008,9.605
VIR,2007,9.523
VIR,2006,9.734
VIR,2005,10.228
VIR,2004,10.266
VIR,2003,10.574
VIR,2002,10.227
VIR,2001,9.969
VIR,2000,9.834
PSE,2023,
PSE,2022,24.42
PSE,2021,26.39
PSE,2020,25.895
PSE,2019,25.34
PSE,2018,26.256
PSE,2017,25.677
PSE,2016,23.939
PSE,2015,23.005
PSE,2014,20.526
PSE,2013,19.894
PSE,2012,19.202
PSE,2011,17.597
PSE,2010,21.416
PSE,2009,20.452
PSE,2008,22.913
PSE,2007,18.282
PSE,2006,19.014
PSE,2005,20.016
PSE,2004,23.215
PSE,2003,23.004
PSE,2002,27.465
PSE,2001,21.493
PSE,2000,10.625
YEM,2023,16.944
YEM,2022,17.224
YEM,2021,18.312
YEM,2020,17.963
YEM,2019,17.213
YEM,2018,17.593
YEM,2017,18.611
YEM,2016,18.42
YEM,2015,17.9
YEM,2014,13.467
YEM,2013,13.673
YEM,2012,13.473
YEM,2011,13.311
YEM,2010,12.777
YEM,2009,12.762
YEM,2008,12.656
YEM,2007,12.486
YEM,2006,12.349
YEM,2005,12.213
YEM,2004,12.131
YEM,2003,12.014
YEM,2002,11.839
YEM,2001,11.724
YEM,2000,11.557
ZMB,2023,5.861
ZMB,2022,5.993
ZMB,2021,5.197
ZMB,2020,6.032
ZMB,2019,5.538
ZMB,2018,5.032
ZMB,2017,4.529
ZMB,2016,5.244
ZMB,2015,5.951
ZMB,2014,6.576
ZMB,2013,7.272
ZMB,2012,7.85
ZMB,2011,10.548
ZMB,2010,13.19
ZMB,2009,10.583
ZMB,2008,7.93
ZMB,2007,10.559
ZMB,2006,13.229
ZMB,2005,15.9
ZMB,2004,15.332
ZMB,2003,14.704
ZMB,2002,14.131
ZMB,2001,13.404
ZMB,2000,12.93
ZWE,2023,9.348
ZWE,2022,10.087
ZWE,2021,9.54
ZWE,2020,8.617
ZWE,2019,7.373
ZWE,2018,6.788
ZWE,2017,6.35
ZWE,2016,5.896
ZWE,2015,5.399
ZWE,2014,4.774
ZWE,2013,4.948
ZWE,2012,5.057
ZWE,2011,5.368
ZWE,2010,5.469
ZWE,2009,5.476
ZWE,2008,5.401
ZWE,2007,5.008
ZWE,2006,4.767
ZWE,2005,4.632
ZWE,2004,4.39
ZWE,2003,4.738
ZWE,2002,5.005
ZWE,2001,5.313
ZWE,2000,5.685
